c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:39 
c version 1.1
c the links are random and identical for every objective functions
p rMNK 0 10 100 1 
p links
0  0  0  0  0  0  0  0  0  0  
14  14  14  14  14  14  14  14  14  14  
1  1  1  1  1  1  1  1  1  1  
68  68  68  68  68  68  68  68  68  68  
2  2  2  2  2  2  2  2  2  2  
39  39  39  39  39  39  39  39  39  39  
3  3  3  3  3  3  3  3  3  3  
0  0  0  0  0  0  0  0  0  0  
4  4  4  4  4  4  4  4  4  4  
34  34  34  34  34  34  34  34  34  34  
5  5  5  5  5  5  5  5  5  5  
87  87  87  87  87  87  87  87  87  87  
6  6  6  6  6  6  6  6  6  6  
43  43  43  43  43  43  43  43  43  43  
7  7  7  7  7  7  7  7  7  7  
14  14  14  14  14  14  14  14  14  14  
8  8  8  8  8  8  8  8  8  8  
82  82  82  82  82  82  82  82  82  82  
9  9  9  9  9  9  9  9  9  9  
59  59  59  59  59  59  59  59  59  59  
10  10  10  10  10  10  10  10  10  10  
51  51  51  51  51  51  51  51  51  51  
11  11  11  11  11  11  11  11  11  11  
97  97  97  97  97  97  97  97  97  97  
12  12  12  12  12  12  12  12  12  12  
85  85  85  85  85  85  85  85  85  85  
13  13  13  13  13  13  13  13  13  13  
21  21  21  21  21  21  21  21  21  21  
14  14  14  14  14  14  14  14  14  14  
54  54  54  54  54  54  54  54  54  54  
15  15  15  15  15  15  15  15  15  15  
74  74  74  74  74  74  74  74  74  74  
16  16  16  16  16  16  16  16  16  16  
6  6  6  6  6  6  6  6  6  6  
17  17  17  17  17  17  17  17  17  17  
73  73  73  73  73  73  73  73  73  73  
18  18  18  18  18  18  18  18  18  18  
79  79  79  79  79  79  79  79  79  79  
19  19  19  19  19  19  19  19  19  19  
85  85  85  85  85  85  85  85  85  85  
20  20  20  20  20  20  20  20  20  20  
37  37  37  37  37  37  37  37  37  37  
21  21  21  21  21  21  21  21  21  21  
89  89  89  89  89  89  89  89  89  89  
22  22  22  22  22  22  22  22  22  22  
37  37  37  37  37  37  37  37  37  37  
23  23  23  23  23  23  23  23  23  23  
34  34  34  34  34  34  34  34  34  34  
24  24  24  24  24  24  24  24  24  24  
89  89  89  89  89  89  89  89  89  89  
25  25  25  25  25  25  25  25  25  25  
44  44  44  44  44  44  44  44  44  44  
26  26  26  26  26  26  26  26  26  26  
79  79  79  79  79  79  79  79  79  79  
27  27  27  27  27  27  27  27  27  27  
33  33  33  33  33  33  33  33  33  33  
28  28  28  28  28  28  28  28  28  28  
84  84  84  84  84  84  84  84  84  84  
29  29  29  29  29  29  29  29  29  29  
35  35  35  35  35  35  35  35  35  35  
30  30  30  30  30  30  30  30  30  30  
70  70  70  70  70  70  70  70  70  70  
31  31  31  31  31  31  31  31  31  31  
74  74  74  74  74  74  74  74  74  74  
32  32  32  32  32  32  32  32  32  32  
42  42  42  42  42  42  42  42  42  42  
33  33  33  33  33  33  33  33  33  33  
38  38  38  38  38  38  38  38  38  38  
34  34  34  34  34  34  34  34  34  34  
19  19  19  19  19  19  19  19  19  19  
35  35  35  35  35  35  35  35  35  35  
27  27  27  27  27  27  27  27  27  27  
36  36  36  36  36  36  36  36  36  36  
19  19  19  19  19  19  19  19  19  19  
37  37  37  37  37  37  37  37  37  37  
44  44  44  44  44  44  44  44  44  44  
38  38  38  38  38  38  38  38  38  38  
87  87  87  87  87  87  87  87  87  87  
39  39  39  39  39  39  39  39  39  39  
70  70  70  70  70  70  70  70  70  70  
40  40  40  40  40  40  40  40  40  40  
39  39  39  39  39  39  39  39  39  39  
41  41  41  41  41  41  41  41  41  41  
44  44  44  44  44  44  44  44  44  44  
42  42  42  42  42  42  42  42  42  42  
24  24  24  24  24  24  24  24  24  24  
43  43  43  43  43  43  43  43  43  43  
70  70  70  70  70  70  70  70  70  70  
44  44  44  44  44  44  44  44  44  44  
38  38  38  38  38  38  38  38  38  38  
45  45  45  45  45  45  45  45  45  45  
51  51  51  51  51  51  51  51  51  51  
46  46  46  46  46  46  46  46  46  46  
41  41  41  41  41  41  41  41  41  41  
47  47  47  47  47  47  47  47  47  47  
5  5  5  5  5  5  5  5  5  5  
48  48  48  48  48  48  48  48  48  48  
23  23  23  23  23  23  23  23  23  23  
49  49  49  49  49  49  49  49  49  49  
31  31  31  31  31  31  31  31  31  31  
50  50  50  50  50  50  50  50  50  50  
13  13  13  13  13  13  13  13  13  13  
51  51  51  51  51  51  51  51  51  51  
1  1  1  1  1  1  1  1  1  1  
52  52  52  52  52  52  52  52  52  52  
44  44  44  44  44  44  44  44  44  44  
53  53  53  53  53  53  53  53  53  53  
17  17  17  17  17  17  17  17  17  17  
54  54  54  54  54  54  54  54  54  54  
21  21  21  21  21  21  21  21  21  21  
55  55  55  55  55  55  55  55  55  55  
78  78  78  78  78  78  78  78  78  78  
56  56  56  56  56  56  56  56  56  56  
65  65  65  65  65  65  65  65  65  65  
57  57  57  57  57  57  57  57  57  57  
70  70  70  70  70  70  70  70  70  70  
58  58  58  58  58  58  58  58  58  58  
87  87  87  87  87  87  87  87  87  87  
59  59  59  59  59  59  59  59  59  59  
70  70  70  70  70  70  70  70  70  70  
60  60  60  60  60  60  60  60  60  60  
75  75  75  75  75  75  75  75  75  75  
61  61  61  61  61  61  61  61  61  61  
81  81  81  81  81  81  81  81  81  81  
62  62  62  62  62  62  62  62  62  62  
12  12  12  12  12  12  12  12  12  12  
63  63  63  63  63  63  63  63  63  63  
39  39  39  39  39  39  39  39  39  39  
64  64  64  64  64  64  64  64  64  64  
89  89  89  89  89  89  89  89  89  89  
65  65  65  65  65  65  65  65  65  65  
47  47  47  47  47  47  47  47  47  47  
66  66  66  66  66  66  66  66  66  66  
89  89  89  89  89  89  89  89  89  89  
67  67  67  67  67  67  67  67  67  67  
22  22  22  22  22  22  22  22  22  22  
68  68  68  68  68  68  68  68  68  68  
84  84  84  84  84  84  84  84  84  84  
69  69  69  69  69  69  69  69  69  69  
28  28  28  28  28  28  28  28  28  28  
70  70  70  70  70  70  70  70  70  70  
12  12  12  12  12  12  12  12  12  12  
71  71  71  71  71  71  71  71  71  71  
21  21  21  21  21  21  21  21  21  21  
72  72  72  72  72  72  72  72  72  72  
93  93  93  93  93  93  93  93  93  93  
73  73  73  73  73  73  73  73  73  73  
27  27  27  27  27  27  27  27  27  27  
74  74  74  74  74  74  74  74  74  74  
47  47  47  47  47  47  47  47  47  47  
75  75  75  75  75  75  75  75  75  75  
32  32  32  32  32  32  32  32  32  32  
76  76  76  76  76  76  76  76  76  76  
44  44  44  44  44  44  44  44  44  44  
77  77  77  77  77  77  77  77  77  77  
20  20  20  20  20  20  20  20  20  20  
78  78  78  78  78  78  78  78  78  78  
30  30  30  30  30  30  30  30  30  30  
79  79  79  79  79  79  79  79  79  79  
16  16  16  16  16  16  16  16  16  16  
80  80  80  80  80  80  80  80  80  80  
72  72  72  72  72  72  72  72  72  72  
81  81  81  81  81  81  81  81  81  81  
87  87  87  87  87  87  87  87  87  87  
82  82  82  82  82  82  82  82  82  82  
83  83  83  83  83  83  83  83  83  83  
83  83  83  83  83  83  83  83  83  83  
90  90  90  90  90  90  90  90  90  90  
84  84  84  84  84  84  84  84  84  84  
47  47  47  47  47  47  47  47  47  47  
85  85  85  85  85  85  85  85  85  85  
63  63  63  63  63  63  63  63  63  63  
86  86  86  86  86  86  86  86  86  86  
94  94  94  94  94  94  94  94  94  94  
87  87  87  87  87  87  87  87  87  87  
96  96  96  96  96  96  96  96  96  96  
88  88  88  88  88  88  88  88  88  88  
59  59  59  59  59  59  59  59  59  59  
89  89  89  89  89  89  89  89  89  89  
50  50  50  50  50  50  50  50  50  50  
90  90  90  90  90  90  90  90  90  90  
93  93  93  93  93  93  93  93  93  93  
91  91  91  91  91  91  91  91  91  91  
33  33  33  33  33  33  33  33  33  33  
92  92  92  92  92  92  92  92  92  92  
9  9  9  9  9  9  9  9  9  9  
93  93  93  93  93  93  93  93  93  93  
0  0  0  0  0  0  0  0  0  0  
94  94  94  94  94  94  94  94  94  94  
42  42  42  42  42  42  42  42  42  42  
95  95  95  95  95  95  95  95  95  95  
58  58  58  58  58  58  58  58  58  58  
96  96  96  96  96  96  96  96  96  96  
25  25  25  25  25  25  25  25  25  25  
97  97  97  97  97  97  97  97  97  97  
14  14  14  14  14  14  14  14  14  14  
98  98  98  98  98  98  98  98  98  98  
57  57  57  57  57  57  57  57  57  57  
99  99  99  99  99  99  99  99  99  99  
28  28  28  28  28  28  28  28  28  28  
p tables
0.3326365  0.1005914  0.05552262  0.8161372  0.4294776  0.7854434  0.1957201  0.5916737  0.9305919  0.5609008  
0.2644609  0.2825078  0.9743598  0.07407391  0.7807516  0.7625898  0.946971  0.4526018  0.8606912  0.9850952  
0.2174314  0.08231843  0.88232  0.471509  0.8939747  0.2859847  0.839856  0.9618436  0.208039  0.6827881  
0.5447089  0.06647208  0.8798326  0.2129743  0.3386257  0.9219067  0.7570504  0.6343596  0.05273688  0.2388687  
0.8080136  0.8241388  0.3064848  0.06112  0.3337004  0.1259479  0.9554318  0.2666259  0.4563412  0.7293096  
0.9221674  0.3854763  0.7184551  0.9819678  0.4814458  0.004204795  0.164101  0.3301416  0.6703535  0.1751268  
0.7557632  0.7508509  0.6887084  0.5664511  0.255079  0.2317633  0.97976  0.3066752  0.9116513  0.1049876  
0.01186065  0.2654049  0.05852176  0.6964085  0.9454867  0.563257  0.8899852  0.5737914  0.09364985  0.614645  
0.7621944  0.07458383  0.4332839  0.5498945  0.4746157  0.03995634  0.6205871  0.5700171  0.6422146  0.3287773  
0.9377406  0.277444  0.6471384  0.0569107  0.8075293  0.8819578  0.7337955  0.8201267  0.5923134  0.500441  
0.624974  0.2141084  0.6565615  0.5291132  0.6474242  0.88629  0.5244564  0.6255828  0.8837523  0.5296306  
0.0006681753  0.1757019  0.265166  0.9111221  0.9215666  0.8358761  0.4558772  0.3569261  0.488867  0.2777559  
0.6688289  0.4929405  0.9701267  0.9154962  0.4172137  0.4673266  0.05748599  0.173452  0.360434  0.2847905  
0.2698552  0.8396603  0.968241  0.3025497  0.003702668  0.8762133  0.771135  0.7371889  0.1257292  0.4462353  
0.9329398  0.5173744  0.7568797  0.9352185  0.7287976  0.6867987  0.9839163  0.4750869  0.3024313  0.880619  
0.1824314  0.02150922  0.2603706  0.9330795  0.1506522  0.8311825  0.9816809  0.5725374  0.3586298  0.06380848  
0.3036185  0.9709436  0.1742263  0.7923428  0.6905435  0.570557  0.5674141  0.8651256  0.9906273  0.7237259  
0.7497612  0.8810632  0.09690157  0.9521083  0.165055  0.6149526  0.4570463  0.9601162  0.9927881  0.6304141  
0.08949423  0.5460331  0.2563641  0.8449396  0.4623671  0.01728581  0.5722065  0.1700883  0.4338018  0.8561317  
